Id,Label,timeset,modularity_class,componentnumber,strongcompnum,pageranks,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering,eigencentrality
DrPeterZaius,DrPeterZaius,,165,0,715,0.000098,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
corncobb92,corncobb92,,165,0,714,0.000098,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
Sako_RK95_Chan,Sako_RK95_Chan,,4,0,2506,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000039,0,0
BenHBailey,BenHBailey,,136,135,2508,0.000092,1,2,3,1,3,4,1,1,1,0,0,0,0.5,0.001912
chuckwoolery,chuckwoolery,,136,135,2507,0.000131,1,0,1,2,0,2,0,0,0,0,0,0,0,0.001912
orianvex,orianvex,,165,0,2509,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
KingReploid,KingReploid,,165,0,2510,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
FakeRobotGamer,FakeRobotGamer,,165,0,2511,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
FeminismIsLies,FeminismIsLies,,4,0,2233,0.000103,1,1,2,1,1,2,1,1,1,0,0.001455,0.007894,0,0.001523
satoshiksutra,satoshiksutra,,4,0,233,0.000261,7,7,14,7,7,14,8,0.198144,0.24527,0.000053,0.01634,0.051502,0.104396,0.035404
WackTheKing,WackTheKing,,165,0,2512,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
Xelcrin,Xelcrin,,4,0,2513,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
GAB_KMFL,GAB_KMFL,,4,0,2514,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
BucciSweatpants,BucciSweatpants,,137,136,2516,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
lightningblade7,lightningblade7,,137,136,2515,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
BASEDKANNA,BASEDKANNA,,4,0,197,0.000148,1,1,2,2,1,3,3,0.428571,0.472222,0,0.00002,0.000181,0,0.005293
snakeoilbaron,snakeoilbaron,,4,0,2517,0.000092,0,4,4,0,4,4,10,0.14111,0.170824,0,0,0.0458,0.166667,0
jaleel227,jaleel227,,4,0,2518,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
Shuttlecock7,Shuttlecock7,,4,0,2519,0.000092,0,1,1,0,1,1,7,0.201748,0.221841,0,0,0.005046,0,0
sincandyxo,sincandyxo,,4,0,917,0.000105,1,0,1,1,0,1,0,0,0,0,0.000755,0,0,0.001523
hyerpes,hyerpes,,138,137,2521,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
folyqa,folyqa,,138,137,2520,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
DysHeartsHD,DysHeartsHD,,4,0,2522,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000559,0,0
DJIMB3RRY,DJIMB3RRY,,90,0,2523,0.000092,0,1,1,0,2,2,1,1,1,0,0,0,0,0
ShadilayLala,ShadilayLala,,139,138,2525,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
isawrobertsmith,isawrobertsmith,,139,138,2524,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
ButterbroXL,ButterbroXL,,4,0,2526,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
BWoodsPlays,BWoodsPlays,,4,0,2527,0.00016,1,2,3,1,2,3,1,1,1,0,0.000044,0.001091,0.5,0.001912
TheExtremista,TheExtremista,,4,0,2527,0.00016,1,2,3,1,2,3,1,1,1,0,0.000044,0.001091,0.5,0.001912
twilightshore,twilightshore,,4,0,2528,0.000092,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.014396,0,0
GearheadRequiem,GearheadRequiem,,4,0,2529,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
AntisocialJW2,AntisocialJW2,,4,0,97,0.001456,35,3,38,36,4,40,2,0.666667,0.75,0.000005,0.047386,0.037638,0.016358,0.071271
Asherahresearch,Asherahresearch,,4,0,230,0.000213,3,0,3,3,0,3,0,0,0,0,0.004002,0,0,0.024048
duckfungus,duckfungus,,123,0,2530,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
cohomologist,cohomologist,,4,0,2531,0.000092,0,2,2,0,2,2,2,0.541667,0.576923,0,0,0.000324,0.5,0
Mug33k,Mug33k,,4,0,2532,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
korpifox,korpifox,,4,0,2533,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
__RiseAgain__,__RiseAgain__,,140,139,2535,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
magicalmatt42,magicalmatt42,,140,139,2534,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
kushmeyer,kushmeyer,,4,0,2536,0.000092,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.014396,0,0
Bayonethics,Bayonethics,,141,140,2538,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
AsheSchow,AsheSchow,,141,140,2537,0.000249,2,0,2,2,0,2,0,0,0,0,0,0,0,0.003045
hairyFedd,hairyFedd,,4,0,2539,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
maritimexpat,maritimexpat,,123,0,2540,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
easygantor,easygantor,,165,0,2541,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
cookie_canadian,cookie_canadian,,165,0,2542,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
seawoodwrites,seawoodwrites,,142,141,2545,0.000092,0,2,2,0,2,2,1,1,1,0,0,0,0,0
reading,reading,,142,141,2544,0.000131,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
stephanieburgis,stephanieburgis,,142,141,2543,0.000131,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
ToxieM,ToxieM,,4,0,2546,0.000092,0,1,1,0,1,1,7,0.201748,0.221841,0,0,0.005046,0,0
Yawgmothx,Yawgmothx,,4,0,2547,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.00318,0,0
abel9210,abel9210,,4,0,2548,0.000092,0,4,4,0,4,4,7,0.202566,0.22823,0,0,0.043275,0.166667,0
Escap3st,Escap3st,,165,0,2549,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
qtlis,qtlis,,4,0,2550,0.000092,0,2,2,0,2,2,7,0.20202,0.224063,0,0,0.019442,0,0
InternetFlexing,InternetFlexing,,4,0,2551,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.00318,0,0
punimissile,punimissile,,165,0,2552,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
quatoria,quatoria,,280,142,2557,0.000092,0,4,4,0,4,4,1,1,1,0,0,0,0,0
xplnationpoint,xplnationpoint,,280,142,2556,0.000112,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
sapphixy,sapphixy,,280,142,2555,0.000112,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
braak,braak,,280,142,2554,0.000151,2,0,2,2,0,2,0,0,0,0,0,0,0,0.003045
atracaelum,atracaelum,,280,142,2553,0.000112,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
sam1tron,sam1tron,,165,0,2558,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
jessomadic,jessomadic,,4,0,2559,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
truth4ever87,truth4ever87,,165,0,2560,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
Phaaanta,Phaaanta,,4,0,2561,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
deimalhabe1976,deimalhabe1976,,143,143,2563,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
UniversityWatc1,UniversityWatc1,,143,143,2562,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
BeebsMagoo,BeebsMagoo,,4,0,2564,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
deathwish9x_XBL,deathwish9x_XBL,,4,0,2565,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
ConceptHut,ConceptHut,,4,0,2566,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
Jean_Stream,Jean_Stream,,4,0,2567,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000039,0,0
Wise_Mastermind,Wise_Mastermind,,4,0,2568,0.000092,0,5,5,0,8,8,8,0.181378,0.218722,0,0,0.049834,0.2,0
SarahLerner,SarahLerner,,165,0,1259,0.000131,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
TheoWarren87,TheoWarren87,,4,0,2569,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
MrPhascularctos,MrPhascularctos,,144,144,2574,0.000092,0,4,4,0,4,4,1,1,1,0,0,0,0,0
KaLe,KaLe,,144,144,2573,0.000112,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
LividSupergirl,LividSupergirl,,144,144,2572,0.000112,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
TheCWSupergirl,TheCWSupergirl,,144,144,2571,0.000112,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
AJKreisberg,AJKreisberg,,144,144,2570,0.000112,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
CloutmasterFark,CloutmasterFark,,165,0,2575,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
AYoungStayYoung,AYoungStayYoung,,165,0,2576,0.000092,0,1,1,0,1,1,2,0.526316,0.55,0,0,0.000025,0,0
collectibulldog,collectibulldog,,4,0,2577,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000627,0,0
MorphBox,MorphBox,,4,0,2578,0.000092,0,6,6,0,6,6,7,0.210932,0.248212,0,0,0.043371,0.133333,0
The3rdRunner,The3rdRunner,,4,0,2579,0.000092,0,2,2,0,2,2,9,0.152792,0.171811,0,0,0.014649,0.5,0
IainJamesRobb,IainJamesRobb,,4,0,2580,0.000092,0,1,1,0,2,2,4,0.363636,0.430556,0,0,0.012751,0,0
LadyLe114,LadyLe114,,55,0,2581,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
mayamewww,mayamewww,,145,145,2583,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
Prototype,Prototype,,145,145,2582,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
cryangallegos,cryangallegos,,4,0,2584,0.000092,0,2,2,0,2,2,8,0.186451,0.208865,0,0,0.020125,0,0
CafeAmbivalence,CafeAmbivalence,,4,0,332,0.000112,2,0,2,2,0,2,0,0,0,0,0.003786,0,0,0.003045
cookietpa,cookietpa,,165,0,2585,0.000092,0,2,2,0,2,2,1,1,1,0,0,0,0.5,0
Plumazul,Plumazul,,165,0,2586,0.000092,0,2,2,0,2,2,1,1,1,0,0,0,0.5,0
TheGuardian_002,TheGuardian_002,,4,0,2587,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
ksub2000,ksub2000,,165,0,2588,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
Areanynamesnott,Areanynamesnott,,4,0,1563,0.000097,1,1,2,2,1,3,1,1,1,0,0.004047,0.000283,0,0.001523
SevTheBear,SevTheBear,,4,0,2589,0.000092,0,1,1,0,1,1,4,0.363636,0.430556,0,0,0.012751,0,0
andrewryan1984,andrewryan1984,,123,0,2590,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
Tarranium,Tarranium,,4,0,2591,0.000092,0,2,2,0,2,2,1,1,1,0,0,0.030335,0.5,0
DyneKerrel,DyneKerrel,,4,0,2592,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
indiedevsunite,indiedevsunite,,90,0,2594,0.000092,0,2,2,0,5,5,1,1,1,0,0,0.000001,0,0
Warlockboy42,Warlockboy42,,4,0,2595,0.000092,0,1,1,0,1,1,2,0.571429,0.625,0,0,0.000419,0,0
SeedzCuccos,SeedzCuccos,,4,0,2596,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
Bad_Gengar,Bad_Gengar,,4,0,2597,0.000092,0,2,2,0,2,2,1,1,1,0,0,0.030335,0.5,0
The_Pofit_HC,The_Pofit_HC,,132,0,2603,0.000092,0,7,7,0,9,9,1,1,1,0,0,0.000001,0,0
WDWolfman,WDWolfman,,132,0,2602,0.000103,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
Patreon,Patreon,,132,0,2601,0.000116,2,0,2,2,0,2,0,0,0,0,0,0,0,0.003045
Rageful_Tomato,Rageful_Tomato,,4,0,2604,0.000092,0,3,3,0,6,6,6,0.248756,0.283333,0,0,0.031876,0.333333,0
FelixMarques,FelixMarques,,165,0,2605,0.000092,0,1,1,0,1,1,2,0.526316,0.55,0,0,0.000025,0,0
nuckable,nuckable,,4,0,2606,0.000092,0,2,2,0,3,3,1,1,1,0,0,0.030335,0.5,0
PayhemSeht,PayhemSeht,,4,0,2607,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
Baze175,Baze175,,4,0,2608,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
coloredMayhem,coloredMayhem,,4,0,2609,0.000092,0,3,3,0,4,4,6,0.248756,0.283333,0,0,0.031876,0.333333,0
V_garpend,V_garpend,,146,146,2611,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
letsmakegames,letsmakegames,,146,146,2610,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
duuunz,duuunz,,4,0,2612,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
invaderalex,invaderalex,,165,0,2613,0.000092,0,2,2,0,2,2,2,0.545455,0.583333,0,0,0.014422,0,0
Bendilin,Bendilin,,4,0,2614,0.000092,0,3,3,0,4,4,1,1,1,0,0,0.030885,0.166667,0
b00nes,b00nes,,4,0,2615,0.000092,0,18,18,0,23,23,8,0.207749,0.285561,0,0,0.074014,0.03268,0
KCGreen17,KCGreen17,,165,0,2616,0.000092,0,2,2,0,2,2,1,1,1,0,0,0,0.5,0
GizmoKuroko,GizmoKuroko,,4,0,2617,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
SyxxSense,SyxxSense,,4,0,2618,0.000092,0,1,1,0,2,2,1,1,1,0,0,0.015938,0,0
RickGumshoe,RickGumshoe,,4,0,2619,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000139,0,0
johnmarkley,johnmarkley,,4,0,419,0.000217,3,0,3,3,0,3,0,0,0,0,0.00342,0,0,0.004568
Eheroduelist,Eheroduelist,,4,0,2620,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
steeldragondown,steeldragondown,,165,0,2621,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
dr_tea,dr_tea,,90,0,2622,0.000092,0,3,3,0,3,3,1,1,1,0,0,0.000088,0.666667,0
LoyolaQuinlan,LoyolaQuinlan,,90,0,1748,0.000252,4,2,6,4,2,6,1,1,1,0,0.000722,0.000059,0.35,0.007648
jennadrenten,jennadrenten,,90,0,1748,0.000252,4,2,6,4,2,6,1,1,1,0,0.000722,0.000059,0.35,0.007648
RMIT,RMIT,,90,0,1747,0.00036,5,0,5,5,0,5,0,0,0,0,0.000724,0,0.4,0.010727
IndieDevSharer,IndieDevSharer,,90,0,2623,0.000092,0,3,3,0,6,6,1,1,1,0,0,0.000002,0,0
dev_indie,dev_indie,,90,0,2624,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
SCP_1247,SCP_1247,,4,0,2625,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
EggsMadeEdgy,EggsMadeEdgy,,165,0,2626,0.000092,0,2,2,0,2,2,2,0.625,0.7,0,0,0.000003,0,0
A_M_Swallow,A_M_Swallow,,4,0,2629,0.000092,0,3,3,0,3,3,7,0.201592,0.224021,0,0,0,0,0
currentyear_bot,currentyear_bot,,97,97,2630,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
papadripopoulos,papadripopoulos,,147,147,2632,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
BusterBeam,BusterBeam,,147,147,2631,0.000249,2,0,2,2,0,2,0,0,0,0,0,0,0,0.003045
7ApplesAnna,7ApplesAnna,,4,0,2633,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000039,0,0
Azelf89,Azelf89,,4,0,861,0.000101,1,1,2,1,1,2,1,1,1,0,0.000025,0.015938,0,0.004289
jwoulfsholokhov,jwoulfsholokhov,,4,0,860,0.000101,1,0,1,1,0,1,0,0,0,0,0.000025,0,0,0.004289
Shadow,Shadow,,4,0,859,0.000101,1,0,1,1,0,1,0,0,0,0,0.000025,0,0,0.004289
LibertyIsMagic,LibertyIsMagic,,4,0,233,0.000141,1,9,10,1,11,12,9,0.17174,0.217901,0.000095,0.003179,0.048409,0.155556,0.022595
Telos954x,Telos954x,,4,0,2634,0.000092,0,2,2,0,2,2,1,1,1,0,0,0.019119,0,0
blakkoutboy,blakkoutboy,,4,0,226,0.000125,2,3,5,2,3,5,2,0.8,0.875,0,0.00264,0.016234,0.4,0.005491
TheToastyGh0st,TheToastyGh0st,,4,0,225,0.00016,3,2,5,3,2,5,2,0.75,0.833333,0,0.003302,0.0161,0.4,0.007895
ThatSabineGirl,ThatSabineGirl,,165,0,2635,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
MildraTheMonk,MildraTheMonk,,4,0,2636,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
BlueJayGliding,BlueJayGliding,,148,123,2638,0.000092,0,2,2,0,3,3,1,1,1,0,0,0,0,0
RossCameron4,RossCameron4,,148,123,2637,0.000131,1,0,1,2,0,2,0,0,0,0,0,0,0,0.001523
JimCo_Widgets,JimCo_Widgets,,4,0,2639,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
Kafzeil,Kafzeil,,165,0,2640,0.000097,1,1,2,1,1,2,1,1,1,0,0.000001,0.000003,0,0.001523
truMalma,truMalma,,4,0,2641,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
NerdInATub,NerdInATub,,165,0,2642,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
yourpacrat,yourpacrat,,4,0,2643,0.000092,0,4,4,0,5,5,2,0.833333,0.9,0,0,0.016342,0.416667,0
queer_queenie,queer_queenie,,149,148,2645,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
TastefulCrab,TastefulCrab,,149,148,2644,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
Adrian_3434,Adrian_3434,,4,0,2646,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
Lopiky1,Lopiky1,,4,0,2647,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
YavoYavoyavo,YavoYavoyavo,,4,0,2648,0.000092,0,4,4,0,6,6,9,0.154321,0.181439,0,0,0.038973,0.25,0
Kaelath_The_Red,Kaelath_The_Red,,4,0,2649,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
MallaidhNoise,MallaidhNoise,,165,0,2650,0.000092,0,1,1,0,1,1,2,0.526316,0.55,0,0,0.000025,0,0
drkharlequinMPH,drkharlequinMPH,,4,0,2651,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
Atomichoplite,Atomichoplite,,4,0,2652,0.000092,0,1,1,0,1,1,4,0.363636,0.430556,0,0,0.012751,0,0
mind_forset,mind_forset,,4,0,2653,0.000092,0,3,3,0,3,3,1,1,1,0,0,0.035224,0.166667,0
Veeh_Ro,Veeh_Ro,,4,0,2654,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
CordyTheSecond,CordyTheSecond,,165,0,2657,0.000092,0,2,2,0,2,2,2,0.666667,0.75,0,0,0,0,0
trash,trash,,165,0,2656,0.000131,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
Dawnsbreaker,Dawnsbreaker,,165,0,2655,0.000131,1,2,3,1,2,3,1,1,1,0,0,0,0.166667,0.001523
smudgerox,smudgerox,,4,0,2658,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
meltonwhiz,meltonwhiz,,4,0,2660,0.000092,0,3,3,0,3,3,1,1,1,0,0,0.016147,0,0
uzalu_,uzalu_,,4,0,2661,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.015938,0,0
VizualXMadman94,VizualXMadman94,,4,0,2662,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.005523,0,0
Venomous9,Venomous9,,165,0,2663,0.000092,0,1,1,0,1,1,2,0.526316,0.55,0,0,0.000025,0,0
abtzasz,abtzasz,,165,0,2664,0.000092,0,1,1,0,1,1,2,0.526316,0.55,0,0,0.000025,0,0
DSA_Boletaria,DSA_Boletaria,,165,0,2665,0.000092,0,1,1,0,1,1,2,0.526316,0.55,0,0,0.000025,0,0
marxboy69,marxboy69,,165,0,2666,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
BelleReaver,BelleReaver,,55,0,2667,0.000092,0,4,4,0,4,4,4,0.361446,0.444444,0,0,0,0.25,0
TwittingSystem,TwittingSystem,,4,0,2669,0.000092,0,2,2,0,2,2,8,0.186725,0.209279,0,0,0.004193,0,0
Audacious,Audacious,,4,0,2668,0.000131,1,0,1,1,0,1,0,0,0,0,0.000171,0,0,0.001523
AddictCasino,AddictCasino,,90,0,2670,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
TeasplosionB,TeasplosionB,,4,0,2671,0.000092,0,2,2,0,2,2,2,0.6,0.666667,0,0,0.000075,0.5,0
Sargon,Sargon,,4,0,1047,0.000155,2,0,2,2,0,2,0,0,0,0,0.000223,0,0.5,0.004602
fiedag,fiedag,,150,0,2676,0.000092,0,4,4,0,4,4,1,1,1,0,0,0,0,0
crunky,crunky,,150,0,2675,0.000112,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
matthewlesh,matthewlesh,,150,0,2674,0.000131,2,0,2,3,0,3,0,0,0,0,0,0,0,0.003045
DavidLeyonhjelm,DavidLeyonhjelm,,150,0,2673,0.000131,2,0,2,3,0,3,0,0,0,0,0,0,0,0.003045
sarahinthesen8,sarahinthesen8,,150,0,2672,0.000131,2,0,2,3,0,3,0,0,0,0,0,0,0,0.003045
makeitsnowondem,makeitsnowondem,,165,0,2677,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
AbsintheOfAlter,AbsintheOfAlter,,4,0,233,0.000186,2,10,12,2,10,12,7,0.243089,0.291034,0.000194,0.005402,0.01063,0.009091,0.005299
joaovict17br,joaovict17br,,4,0,2678,0.000092,0,1,1,0,1,1,4,0.363636,0.430556,0,0,0.012751,0,0
miklosvegh,miklosvegh,,150,0,2679,0.000092,0,4,4,0,7,7,2,0.75,0.833333,0,0,0,0,0
Vae_00,Vae_00,,4,0,2680,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.00318,0,0
Aknorals,Aknorals,,165,0,2681,0.000092,0,2,2,0,2,2,2,0.55,0.590909,0,0,0.000028,0,0
TheOneScy,TheOneScy,,151,149,2683,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
OmarEssamLHC,OmarEssamLHC,,151,149,2682,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
Krumping4Jesus,Krumping4Jesus,,4,0,2684,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000559,0,0
d20_highroller,d20_highroller,,4,0,2686,0.000092,0,2,2,0,3,3,4,0.382353,0.474359,0,0,0.012772,0,0
DoublejumpHD,DoublejumpHD,,4,0,2687,0.000092,0,2,2,0,2,2,1,1,1,0,0,0.003245,0,0
bloodiedfox,bloodiedfox,,152,150,2689,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
jephjacques,jephjacques,,152,150,2688,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
RealTQMB,RealTQMB,,4,0,732,0.000112,1,1,2,1,1,2,2,0.571429,0.625,0,0.001302,0.000419,0.5,0.001523
CRFlixxx,CRFlixxx,,4,0,233,0.000127,1,3,4,1,4,5,8,0.211756,0.242065,0,0.001238,0.004643,0.333333,0.007346
GameJournoLit,GameJournoLit,,4,0,29,0.000252,5,0,5,5,0,5,0,0,0,0,0.00427,0,0.2,0.014429
VacavilleAntifa,VacavilleAntifa,,4,0,2690,0.000092,0,2,2,0,2,2,2,0.541667,0.576923,0,0,0.000324,0.5,0
HyruleAntifa,HyruleAntifa,,4,0,2691,0.000092,0,2,2,0,2,2,2,0.541667,0.576923,0,0,0.000324,0.5,0
PatelinPassions,PatelinPassions,,153,151,2693,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
Niebelungen,Niebelungen,,153,151,2692,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
Mr_Human_Guy,Mr_Human_Guy,,4,0,2694,0.000092,0,2,2,0,2,2,8,0.212014,0.241258,0,0,0.000629,0.5,0
tsar_liberator,tsar_liberator,,4,0,2695,0.000092,0,2,2,0,2,2,8,0.212014,0.241258,0,0,0.000629,0.5,0
Rosael6,Rosael6,,4,0,2696,0.000092,0,1,1,0,1,1,8,0.211864,0.239591,0,0,0.000455,0,0
Luxe_Saga,Luxe_Saga,,4,0,2698,0.000092,0,1,1,0,2,2,2,0.666667,0.75,0,0,0,0,0
TowerOfShandor,TowerOfShandor,,4,0,2697,0.00017,1,1,2,2,1,3,1,1,1,0,0,0.000026,0,0.001523
Paulybus,Paulybus,,147,147,2699,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
Luxe,Luxe,,4,0,2240,0.000241,2,0,2,2,0,2,0,0,0,0,0.000637,0,0,0.003392
killedanimage,killedanimage,,154,152,2701,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
dril,dril,,154,152,2700,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
InuWolfie,InuWolfie,,4,0,2703,0.000092,0,3,3,0,3,3,1,1,1,0,0,0.000645,0,0
unhorsedglint29,unhorsedglint29,,4,0,2702,0.000118,1,0,1,1,0,1,0,0,0,0,0.000026,0,0,0.001523
patrickklepek,patrickklepek,,4,0,188,0.00068,18,0,18,18,0,18,0,0,0,0,0.014146,0,0.04902,0.036033
NanSeQUITting,NanSeQUITting,,165,0,2704,0.000092,0,1,1,0,1,1,2,0.526316,0.55,0,0,0.000025,0,0
staffanb,staffanb,,4,0,233,0.000108,1,1,2,1,1,2,8,0.195681,0.21775,0,0.000433,0.00022,0,0.002409
caekislove,caekislove,,165,0,2705,0.000092,0,1,1,0,1,1,2,0.526316,0.55,0,0,0.000025,0,0
smktty,smktty,,165,0,2706,0.000092,0,1,1,0,1,1,2,0.526316,0.55,0,0,0.000025,0,0
TrumpsCloset,TrumpsCloset,,155,153,2708,0.000092,0,1,1,0,1,1,1,1,1,0,0,0,0,0
rromona,rromona,,155,153,2707,0.00017,1,0,1,1,0,1,0,0,0,0,0,0,0,0.001523
weedhoxha,weedhoxha,,165,0,2709,0.000092,0,1,1,0,1,1,2,0.526316,0.55,0,0,0.000025,0,0
mutant_tadpole,mutant_tadpole,,165,0,2710,0.000092,0,1,1,0,1,1,1,1,1,0,0,0.000003,0,0
