Id,Label,timeset,lat,lng,polarity,followers,friends,listed,status,polarity_boolean,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,strongcompnum
shmouflon,shmouflon,,33.791638,-81.913305,-0.35,276,108,45,71373,TRUE,1,0,1,1,0,1,0,0,0,0,18,0.000062,3,192
TEANTACLES,TEANTACLES,,44.07,-81.913305,0.071429,491,2098,49,103682,FALSE,0,1,1,0,1,1,4,0.4,0.520833,0,86,0.000026,83,1079
TheSubtleDoctor,TheSubtleDoctor,,51.455643,-122.411031,0.071429,1407,2132,31,47269,FALSE,1,1,2,1,1,2,3,0.5,0.611111,3,86,0.000048,83,1078
Shock_and_Roll,Shock_and_Roll,,56.130366,-81.913305,0.071429,729,1793,19,53136,FALSE,1,1,2,1,1,2,2,0.666667,0.75,4,86,0.000066,83,1077
Link_Man_1,Link_Man_1,,33.791638,-82.998794,0.071429,638,196,18,77375,FALSE,1,1,2,1,1,2,1,1,1,3,86,0.000082,83,1076
ChrisAlgoo,ChrisAlgoo,,40.678178,-72.387502,0.071429,873,2254,66,23239,FALSE,1,0,1,1,0,1,0,0,0,0,86,0.000096,83,1075
SeraphOfFire,SeraphOfFire,,0,-81.913305,0.3,653,609,70,56878,FALSE,0,1,1,0,1,1,96,0.069849,0.104681,0,3,0.000026,3,1081
Nighthawk45800,Nighthawk45800,,34.065383,-81.913305,0.3,356,1248,14,35142,FALSE,1,1,2,1,1,2,95,0.075081,0.119804,5677,3,0.000048,3,1080
crispy_dice,crispy_dice,,-25.274398,-72.387502,0.15,208,433,2,8238,FALSE,2,2,4,2,2,4,93,0.087525,0.167433,18835.63502,3,0.000127,3,381
ColumPaget,ColumPaget,,52.475074,-72.387502,0.0875,283,467,16,25972,FALSE,0,1,1,0,1,1,94,0.078719,0.130138,0,3,0.000026,3,1082
JohalSunil,JohalSunil,,43.653226,-82.998794,0.091667,702,343,32,167,FALSE,0,1,1,0,1,1,2,0.666667,0.75,0,87,0.000026,84,1085
shanedingman,shanedingman,,43.653226,-81.913305,0.091667,3962,678,301,44876,FALSE,1,1,2,1,1,2,1,1,1,1,87,0.000048,84,1084
astute_sm,astute_sm,,34.180839,-72.387502,0.091667,2193,3329,26,941,FALSE,1,0,1,1,0,1,0,0,0,0,87,0.000066,84,1083
badboy129,badboy129,,37.09024,-72.387502,-0.65,1420,2016,8,18589,TRUE,0,1,1,0,1,1,6,0.285714,0.408333,0,88,0.000026,85,1092
TJEstes1210,TJEstes1210,,38.80261,-122.411031,-0.65,1357,1297,6,59711,TRUE,1,1,2,1,1,2,5,0.333333,0.456667,5,88,0.000048,85,1091
freerepublican,freerepublican,,33.791638,-84.389488,-0.65,1101,1734,25,28665,TRUE,1,1,2,1,1,2,4,0.4,0.520833,8,88,0.000066,85,1090
lancasterwhims,lancasterwhims,,36.778261,-82.998794,-0.65,1374,1776,11,33153,TRUE,1,1,2,1,1,2,3,0.5,0.611111,9,88,0.000082,85,1089
obasiloveth1,obasiloveth1,,33.791638,-81.913305,-0.65,252,665,3,7331,TRUE,1,1,2,1,1,2,2,0.666667,0.75,8,88,0.000096,85,1088
crazedchief,crazedchief,,33.791638,-72.387502,-0.65,57,48,1,2707,TRUE,1,1,2,1,1,2,1,1,1,5,88,0.000107,85,1087
BrandonJLandry,BrandonJLandry,,33.791638,-72.387502,-0.65,6189,6763,327,179631,TRUE,1,0,1,1,0,1,0,0,0,0,88,0.000117,85,1086
CharismaPotion,CharismaPotion,,29.760427,-72.387502,0,48,111,1,1120,TRUE,1,0,1,1,0,1,0,0,0,0,3,0.000088,3,310
confusiongrows,confusiongrows,,55.378051,-72.387502,0.15,370,418,69,98695,FALSE,0,2,2,0,3,3,107,0.028839,0.031003,0,18,0.000026,3,1099
t4nz1t,t4nz1t,,46.729553,-81.913305,0.225,38,443,0,3078,FALSE,1,1,2,2,2,4,107,0.028834,0.030833,0,18,0.000037,3,1098
SamuraiKnitter,SamuraiKnitter,,44.07,-81.913305,0.1125,2422,1660,250,354365,FALSE,2,2,4,3,3,6,106,0.029685,0.031984,11372,18,0.000068,3,1097
DerrickWyrms,DerrickWyrms,,51.416379,-72.387502,0.2375,707,1124,229,190622,FALSE,3,2,5,4,4,8,105,0.030577,0.032922,39781,18,0.000157,3,1094
ArkyBoots,ArkyBoots,,33.791638,-72.387502,0.2375,54,219,4,4163,FALSE,1,2,3,4,4,8,103,0.032546,0.035196,62925,18,0.000107,3,782
rodriguez_linda,rodriguez_linda,,39.099727,-81.913305,0.2375,3936,2021,249,142379,FALSE,2,1,3,4,4,8,102,0.033629,0.03644,74255,18,0.000132,3,780
lilithsaintcrow,lilithsaintcrow,,45.63184,-82.998794,0.5,9656,423,950,95143,FALSE,0,1,1,0,1,1,107,0.028825,0.030697,0,18,0.000026,3,1101
ouroborosglyx,ouroborosglyx,,51.507351,-81.913305,0.5,132,306,5,1441,FALSE,1,1,2,1,1,2,106,0.029675,0.031732,5684,18,0.000048,3,1100
EaterofSoles,EaterofSoles,,34.233137,-72.387502,0,815,1008,12,63054,FALSE,1,0,1,1,0,1,0,0,0,0,18,0.00014,3,109
Persephone_CJ,Persephone_CJ,,42.51954,-81.913305,0.45,391,4353,4,3700,FALSE,1,1,2,1,1,2,107,0.028825,0.030697,3,18,0.000055,3,1096
PapaLima1976,PapaLima1976,,33.988217,-81.913305,0.45,32,124,0,2172,FALSE,1,1,2,1,1,2,106,0.029675,0.031732,5684,18,0.000072,3,1095
Mardcon,Mardcon,,33.791638,-82.998794,0.45,354,224,18,599,FALSE,1,1,2,1,1,2,105,0.030572,0.032752,0,18,0.000093,3,1093
DJCPI,DJCPI,,44.07,-72.387502,0.45,1307,269,155,112425,FALSE,1,1,2,1,1,2,103,0.03254,0.035027,0,18,0.000071,3,781
Dwavenhobble,Dwavenhobble,,33.791638,-72.387502,-0.5,355,133,27,27624,TRUE,0,1,1,0,1,1,93,0.076715,0.120435,0,3,0.000026,3,1102
Eirik_Thorsen,Eirik_Thorsen,,60.554444,-72.387502,-0.022396,577,553,27,27276,TRUE,2,1,3,2,2,4,94,0.081901,0.141884,0,3,0.000085,3,381
mambomeyhe,mambomeyhe,,31.968599,-82.998794,-0.044792,145,380,6,4933,TRUE,1,0,1,1,0,1,0,0,0,0,3,0.00009,3,355
Zebppir,Zebppir,,34.233137,-122.411031,0.225,271,606,26,13575,FALSE,0,1,1,0,1,1,94,0.082383,0.146265,0,3,0.000026,3,1103
Amaninantlers,Amaninantlers,,0,-72.387502,0.2125,378,2046,13,3502,FALSE,2,2,4,2,2,4,94,0.076515,0.123583,19624.59487,3,0.000124,3,381
mr_bahjer,mr_bahjer,,51.068785,-122.411031,0.225,9,123,1,472,FALSE,1,1,2,1,1,2,93,0.081238,0.138136,3975.619104,3,0.000078,3,381
The_Bug_Catcher,The_Bug_Catcher,,51.611309,-122.411031,0.225,97,212,10,13439,FALSE,1,1,2,1,1,2,94,0.079938,0.134877,361.888178,3,0.00008,3,381
NotNickFury,NotNickFury,,17.426981,-81.913305,0,101,146,0,3856,TRUE,0,1,1,0,1,1,96,0.070152,0.105633,0,3,0.000026,3,1105
meet_007,meet_007,,23.022505,-82.998794,0,53,183,2,1609,TRUE,1,1,2,1,1,2,95,0.075432,0.121103,5677,3,0.000048,3,1104
Yardiff_Bey,Yardiff_Bey,,33.791638,-122.411031,0,116,351,0,2178,TRUE,1,1,2,1,1,2,94,0.077395,0.125413,893.038059,3,0.000092,3,381
LordReginaldII,LordReginaldII,,44.07,-82.998794,0,37,86,0,1448,TRUE,1,0,1,1,0,1,0,0,0,0,3,0.00008,3,27
GetBan3,GetBan3,,36.470667,-84.389488,-0.055,61,69,0,1723,TRUE,0,1,1,0,1,1,95,0.074312,0.115518,0,3,0.000026,3,1106
RenoKizzer,RenoKizzer,,35.652832,-81.913305,0.145833,399,294,24,47935,FALSE,0,1,1,0,1,1,95,0.077016,0.127287,0,3,0.000026,3,1107
shadowskills308,shadowskills308,,33.791638,-81.913305,-0.075,273,1806,4,11312,TRUE,1,1,2,1,1,2,93,0.085414,0.154854,5821.661039,3,0.000082,3,381
Chris54390680,Chris54390680,,33.791638,-72.387502,0.39,655,1108,8,17070,FALSE,1,1,2,1,1,2,94,0.081718,0.142693,1196.225565,3,0.000063,3,381
MJRGB,MJRGB,,33.791638,-122.411031,0.39,961,1975,1,32953,FALSE,1,1,2,1,1,2,95,0.071937,0.10887,5767.607559,3,0.000061,3,381
wakeupuk1642,wakeupuk1642,,50.723277,-122.411031,0.39,247,331,0,12031,FALSE,1,1,2,1,1,2,94,0.077508,0.125486,5738.607559,3,0.000078,3,381
LancopCF,LancopCF,,43.361946,-82.998794,0.39,280,474,8,22440,FALSE,1,1,2,1,1,2,94,0.07893,0.131234,608.693217,3,0.000081,3,381
chronoblip,chronoblip,,33.791638,-72.387502,0.238889,278,312,21,11241,FALSE,3,3,6,3,3,6,93,0.084579,0.1533,24892.837337,3,0.000173,3,381
sc_desdar,sc_desdar,,49.815273,-81.913305,0.10625,28,108,2,1482,FALSE,1,1,2,1,1,2,94,0.081496,0.14132,2042.638202,3,0.000063,3,381
cerebralCF,cerebralCF,,33.791638,-72.387502,-0.1,918,1422,13,9426,TRUE,1,0,1,1,0,1,0,0,0,0,3,0.000078,3,26
AdmiralPhallogo,AdmiralPhallogo,,33.791638,103.6,0.357143,358,902,0,8212,FALSE,1,0,1,1,0,1,0,0,0,0,3,0.000063,3,352
hentailogic,hentailogic,,56.130366,-82.998794,-0.625,1324,1602,49,36621,TRUE,1,0,1,1,0,1,0,0,0,0,3,0.000078,3,380
Some_SalafiGuy,Some_SalafiGuy,,33.791638,-81.913305,-0.135714,71,488,2,1699,TRUE,1,2,3,1,2,3,93,0.08747,0.166257,11795.510371,3,0.000115,3,381
Das_Gimps,Das_Gimps,,33.791638,-72.387502,-1,288,305,18,28370,TRUE,1,1,2,1,1,2,93,0.085383,0.157222,751.522322,3,0.000067,3,381
Richard_Cummins,Richard_Cummins,,53.745671,-81.913305,-1,187,526,5,3655,TRUE,1,0,1,1,0,1,0,0,0,0,3,0.000076,3,367
albertGaxton,albertGaxton,,33.791638,103.6,0,1216,4983,11,13002,TRUE,1,1,2,1,1,2,93,0.085383,0.157222,744.121456,3,0.000079,3,381
TrollyMcCoxlong,TrollyMcCoxlong,,56.130366,-122.411031,-0.025,234,260,14,13590,TRUE,2,3,5,2,3,5,94,0.079298,0.133692,68748.078903,3,0.000191,3,381
Aktivarum,Aktivarum,,60.128161,103.6,-0.041667,975,1328,30,36039,TRUE,0,1,1,0,1,1,94,0.075205,0.117585,0,3,0.000026,3,1108
JTB891,JTB891,,28.538335,-82.998794,0,432,2306,13,3670,TRUE,1,1,2,1,1,2,93,0.085412,0.154839,633.485648,3,0.000074,3,381
hydrlon_,hydrlon_,,33.791638,-82.998794,0,3431,3965,1133,89420,TRUE,1,1,2,1,1,2,93,0.08483,0.154332,747.006053,3,0.000084,3,381
KyuryonTekko,KyuryonTekko,,37.09024,-82.998794,-0.18,91,774,0,1556,TRUE,1,0,1,1,0,1,0,0,0,0,3,0.000063,3,351
StacyLGage,StacyLGage,,42.040877,-81.913305,0.366667,1160,1543,41,27019,FALSE,1,1,2,1,1,2,92,0.086686,0.159104,0,3,0.000071,3,381
Jashualee,Jashualee,,21.306944,-82.998794,0.366667,150,390,1,864,FALSE,1,0,1,1,0,1,0,0,0,0,3,0.000079,3,29
saar_msaar838,saar_msaar838,,33.791638,-81.913305,0,14,107,1,70,TRUE,0,1,1,0,1,1,93,0.087445,0.165935,0,3,0.000026,3,1109
TojoHideki2,TojoHideki2,,33.791638,-122.411031,0,163,381,3,11709,TRUE,1,1,2,1,1,2,93,0.083331,0.14706,2370.627283,3,0.000076,3,381
covertanon,covertanon,,33.791638,-72.387502,0,31,66,5,1067,TRUE,1,1,2,1,1,2,98,0.060368,0.082094,95716.438672,3,0.000073,3,381
SlingerDoc,SlingerDoc,,44.07,-81.913305,0,853,2237,7,1956,TRUE,1,1,2,1,1,2,96,0.064174,0.089817,78793.0913,3,0.000107,3,381
Opinionherehi,Opinionherehi,,37.09024,-81.913305,0,159,195,3,13182,TRUE,2,2,4,2,2,4,94,0.073402,0.113237,95888.613005,3,0.000205,3,381
FeerDaDeer,FeerDaDeer,,37.839333,-72.387502,0,262,599,3,4387,TRUE,1,1,2,1,1,2,95,0.077953,0.129483,1464.14062,3,0.000093,3,381
MartinDomig,MartinDomig,,47.516231,-82.998794,0,1023,364,62,30649,TRUE,1,1,2,1,1,2,94,0.08282,0.147995,948.477031,3,0.000097,3,381
DerekAskme,DerekAskme,,33.791638,-72.387502,0,234,366,13,8893,TRUE,1,1,2,1,1,2,93,0.083111,0.144489,285.617773,3,0.000072,3,381
Gurpgork,Gurpgork,,33.791638,-82.998794,0,40,13,1,2167,TRUE,2,2,4,2,2,4,94,0.081,0.140083,6894.745415,3,0.000133,3,381
Davislane1,Davislane1,,38.290711,-72.387502,0,5,48,1,482,TRUE,1,1,2,1,1,2,95,0.074344,0.116846,5482.523012,3,0.000078,3,381
DystopiaPhase2,DystopiaPhase2,,33.791638,-72.387502,0,23,63,0,600,TRUE,2,2,4,2,2,4,93,0.084161,0.151675,6083.618626,3,0.000139,3,381
mtgheadquarters,mtgheadquarters,,43.038902,-81.913305,0,13066,57,45,24856,TRUE,1,1,2,1,1,2,94,0.079555,0.133864,6381.539531,3,0.000069,3,381
avivbenun77,avivbenun77,,33.791638,-72.387502,0,182,248,3,5753,TRUE,1,1,2,1,1,2,97,0.065276,0.09323,39907.145455,3,0.000076,3,381
MasterMM13,MasterMM13,,52.229676,-82.998794,0,66,498,1,3860,TRUE,1,1,2,1,1,2,96,0.069829,0.104769,39878.145455,3,0.000091,3,381
_Masde_,_Masde_,,3.950513,103.6,0,574,623,6,6438,TRUE,1,1,2,1,1,2,99,0.057452,0.075948,22834.808081,3,0.000079,3,381
Hiro_Alchemy,Hiro_Alchemy,,36.778261,-82.998794,0,29,210,0,1901,TRUE,1,1,2,1,1,2,98,0.060946,0.083105,22805.808081,3,0.000093,3,381
mike12811,mike12811,,44.314844,-82.998794,0,74,186,0,1790,TRUE,1,1,2,1,1,2,97,0.064892,0.091895,22776.808081,3,0.000105,3,381
CaptainFamardy,CaptainFamardy,,34.746481,-72.387502,0,54,761,2,2827,TRUE,1,1,2,1,1,2,96,0.069385,0.102989,22747.808081,3,0.000115,3,381
SleepyRadio182,SleepyRadio182,,42.360082,-81.913305,0,49,73,2,2043,TRUE,1,1,2,1,1,2,95,0.074547,0.117519,22718.808081,3,0.000124,3,381
JIGSAW7786,JIGSAW7786,,33.791638,-82.998794,0,19,305,0,1263,TRUE,1,1,2,1,1,2,95,0.074486,0.117183,5704,3,0.000107,3,381
TheEditorPone,TheEditorPone,,33.791638,-122.411031,0,952,161,5,8853,TRUE,1,1,2,1,1,2,94,0.080474,0.137019,5675,3,0.000117,3,381
Alerestus,Alerestus,,34.023434,103.6,0,87,153,2,659,TRUE,1,1,2,1,1,2,95,0.069895,0.102925,11407,3,0.000082,3,381
squatterbadge,squatterbadge,,46.729553,-81.913305,0,44,69,0,1555,TRUE,1,1,2,1,1,2,94,0.075142,0.117377,11378,3,0.000096,3,381
CloakedSoup,CloakedSoup,,42.324204,-72.387502,0,49,146,0,1722,TRUE,1,1,2,1,1,2,93,0.08124,0.137244,11349,3,0.000107,3,381
SometimesWar,SometimesWar,,33.791638,-81.913305,0,5,28,0,150,TRUE,2,2,4,2,2,4,100,0.052937,0.067582,45523.142857,3,0.00019,3,381
L28766,L28766,,44.07,-82.998794,0,16,198,1,254,TRUE,1,1,2,1,1,2,99,0.055882,0.072901,39788.142857,3,0.000106,3,381
TyrannysManners,TyrannysManners,,33.791638,-122.411031,0,1,19,0,275,TRUE,1,1,2,1,1,2,98,0.059182,0.07944,39759.142857,3,0.000116,3,381
SannuGEST,SannuGEST,,58.595272,-81.913305,0,162,431,9,3228,TRUE,1,1,2,1,1,2,97,0.062897,0.087395,39730.142857,3,0.000125,3,381
Roosledev,Roosledev,,55.378051,-81.913305,0,46,231,2,4007,TRUE,1,1,2,1,1,2,96,0.067109,0.097324,39701.142857,3,0.000132,3,381
judo_shan,judo_shan,,33.791638,-82.998794,0,3,15,0,108,TRUE,1,1,2,1,1,2,95,0.07597,0.122889,9607.337709,3,0.000101,3,381
7ommyF,7ommyF,,55.958987,103.6,0,133,191,6,7615,TRUE,1,1,2,1,1,2,94,0.082208,0.14521,9578.337709,3,0.000112,3,381
TheEdgyPenguin,TheEdgyPenguin,,33.791638,-122.411031,0.333333,27,92,0,1177,FALSE,1,1,2,1,1,2,96,0.069035,0.102002,25714.661743,3,0.000117,3,381
RetroEvoke,RetroEvoke,,33.448377,-81.913305,0,249,151,1,3408,TRUE,1,1,2,1,1,2,97,0.065296,0.093075,11440.590909,3,0.000118,3,381
thadzzss,thadzzss,,33.791638,-122.411031,0,42,375,0,3094,TRUE,1,1,2,1,1,2,96,0.069853,0.104537,11411.590909,3,0.000126,3,381
setyBorcaM,setyBorcaM,,33.791638,-81.913305,0,7,69,0,574,TRUE,1,1,2,1,1,2,95,0.075094,0.119631,11382.590909,3,0.000133,3,381
alternator43,alternator43,,37.839333,-72.387502,0,64,64,4,5963,TRUE,1,1,2,1,1,2,94,0.076868,0.123147,566.89633,3,0.000107,3,381
BasedFaggotFTW,BasedFaggotFTW,,44.07,-72.387502,-0.041667,2336,2439,66,71874,TRUE,3,3,6,3,3,6,95,0.07285,0.112204,65348.211622,3,0.000259,3,381
InsaneScarlet,InsaneScarlet,,33.791638,-82.998794,0,23,92,2,2472,TRUE,1,1,2,1,1,2,95,0.073039,0.112367,4197.234287,3,0.000099,3,381
TohruRei,TohruRei,,37.09024,-122.411031,-0.083333,20,53,0,851.3333333,TRUE,2,2,4,2,2,4,95,0.075641,0.121803,27595.436279,3,0.000162,3,381
knowlimits4me,knowlimits4me,,33.791638,-82.998794,0.375,478,1230,13,3582,FALSE,2,2,4,2,2,4,94,0.077601,0.127202,16650.965351,3,0.000148,3,381
cuddlepro9k,cuddlepro9k,,38.910832,-72.387502,0,164,626,1,2999,TRUE,1,1,2,1,1,2,93,0.082562,0.143562,3696.137348,3,0.000089,3,381
SaeniverTV,SaeniverTV,,33.791638,-81.913305,0,57,79,3,2952,TRUE,1,1,2,1,1,2,94,0.078027,0.128272,503.739086,3,0.000078,3,381
ScotchRyder,ScotchRyder,,29.423847,-81.913305,0,47,27,0,1152,TRUE,1,1,2,1,1,2,94,0.082041,0.142423,645.383255,3,0.000082,3,381
Buster_Boy22,Buster_Boy22,,37.09024,-72.387502,0,8,46,0,703,TRUE,1,1,2,1,1,2,96,0.069844,0.104404,11409.983333,3,0.000069,3,381
nofatchx_96,nofatchx_96,,33.791638,-81.913305,0,246,413,6,15600,TRUE,1,1,2,1,1,2,95,0.075082,0.119392,11380.983333,3,0.000085,3,381
IntegralAI,IntegralAI,,-32.943704,-82.998794,0,670,1116,28,7388,TRUE,1,1,2,1,1,2,94,0.08117,0.140159,11351.983333,3,0.000098,3,381
erikandahalf,erikandahalf,,37.09024,-72.387502,0,413,179,4,6120,TRUE,1,1,2,1,1,2,94,0.075986,0.119679,5736.859437,3,0.000096,3,381
CipherHex01,CipherHex01,,36.778261,-72.387502,0,46,44,0,2105,TRUE,1,1,2,1,1,2,93,0.082228,0.140562,5707.859437,3,0.000107,3,381
Shimotsuki94,Shimotsuki94,,33.791638,-81.913305,0,24,105,2,2278,TRUE,1,1,2,1,1,2,97,0.06497,0.092039,17109,3,0.000067,3,381
duckingsson,duckingsson,,33.791638,-72.387502,0,42,105,4,2260,TRUE,1,1,2,1,1,2,96,0.069478,0.103178,17080,3,0.000082,3,381
Le_JJ_,Le_JJ_,,33.791638,-82.998794,0,121,156,0,300,TRUE,1,1,2,1,1,2,95,0.074659,0.117763,17051,3,0.000096,3,381
jenova_genus,jenova_genus,,33.577863,-82.998794,0,49,147,0,655,TRUE,1,1,2,1,1,2,94,0.080674,0.137887,17022,3,0.000107,3,381
LordOfFapland,LordOfFapland,,27.664827,-82.998794,0,35,89,0,2695,TRUE,1,1,2,1,1,2,93,0.082474,0.142617,1907.185353,3,0.000086,3,381
Smartass_Birb,Smartass_Birb,,33.791638,-81.913305,0,104,14,1,269,TRUE,1,1,2,1,1,2,94,0.077502,0.126618,1743.946679,3,0.000089,3,381
Evil_Bunny_666,Evil_Bunny_666,,33.791638,-72.387502,0,19,165,0,522,TRUE,1,1,2,1,1,2,94,0.076501,0.122067,1141.057229,3,0.000081,3,381
hearvey_jeremy,hearvey_jeremy,,40.267194,-82.998794,0,2,42,0,83,TRUE,1,1,2,1,1,2,94,0.075804,0.119336,9176.675795,3,0.000107,3,381
xDyoxis,xDyoxis,,-27.391667,-122.411031,0,371,201,2,4667,TRUE,1,1,2,1,1,2,93,0.082015,0.140007,9147.675795,3,0.000117,3,381
TailsSilvermoon,TailsSilvermoon,,33.791638,-81.913305,0,4,63,2,633,TRUE,1,1,2,1,1,2,94,0.078773,0.129655,5236.701705,3,0.000086,3,381
Pri0212,Pri0212,,35.517491,-81.913305,0,266,857,1,150,TRUE,1,1,2,1,1,2,95,0.073698,0.115015,107.366989,3,0.000078,3,381
Misogikumagawa0,Misogikumagawa0,,33.791638,-82.998794,0,19,95,0,56,TRUE,1,1,2,1,1,2,96,0.066926,0.095931,11422.219048,3,0.000094,3,381
DJDANIELCO,DJDANIELCO,,38.833882,-72.387502,0,296,632,7,741,TRUE,1,1,2,1,1,2,95,0.07172,0.108197,11393.219048,3,0.000106,3,381
YourPalCole,YourPalCole,,34.233137,-122.411031,0,2,46,0,65,TRUE,1,1,2,1,1,2,94,0.077254,0.124542,11364.219048,3,0.000116,3,381
Detective_Calvi,Detective_Calvi,,44.07,-72.387502,0,98,91,1,2691,TRUE,2,2,4,2,2,4,94,0.077442,0.126667,56761.085363,3,0.000175,3,381
jimli1998,jimli1998,,39.074208,-82.998794,0,9,10,1,1705,TRUE,1,1,2,1,1,2,99,0.05831,0.0775,17109,3,0.00008,3,381
siiigurd,siiigurd,,45.786902,-81.913305,0,43,194,0,386,TRUE,1,1,2,1,1,2,98,0.061916,0.084994,17080,3,0.000094,3,381
vinocamwalk,vinocamwalk,,55.378051,-122.411031,0,21,56,0,150,TRUE,1,1,2,1,1,2,97,0.065996,0.094251,17051,3,0.000106,3,381
pinochet54,pinochet54,,37.09024,-81.913305,0,37,313,0,1207,TRUE,1,1,2,1,1,2,96,0.070652,0.106026,17022,3,0.000116,3,381
SansWasTaken,SansWasTaken,,44.07,-81.913305,0,68,131,0,644,TRUE,1,1,2,1,1,2,94,0.080026,0.134608,6775.016606,3,0.000095,3,381
Hellstorm901,Hellstorm901,,44.07,-82.998794,-0.136111,775,261,38,64884,TRUE,1,1,2,1,1,2,93,0.086979,0.162644,6746.016606,3,0.000106,3,381
YouTubeIsAddict,YouTubeIsAddict,,33.791638,-122.411031,0,47,162,0,975,TRUE,1,1,2,1,1,2,95,0.071303,0.10697,11197.427933,3,0.000065,3,381
Spawnfreak,Spawnfreak,,32.656913,-81.913305,0,218,806,10,7006,TRUE,1,1,2,1,1,2,94,0.076771,0.122877,11168.427933,3,0.000081,3,381
exilateris,exilateris,,40.844782,-72.387502,0,66,409,1,1653,TRUE,1,1,2,1,1,2,94,0.077291,0.124441,7896.486107,3,0.000081,3,381
SlyNine1,SlyNine1,,43.075968,-81.913305,0,290,238,6,28505,TRUE,1,1,2,1,1,2,1,1,1,5706,3,0.000081,3,360
RealLaserCore,RealLaserCore,,33.791638,-81.913305,0,6,9,0,252,TRUE,1,0,1,1,0,1,0,0,0,0,3,0.000095,3,359
Mojomancer,Mojomancer,,56.490671,-122.411031,0.066667,299,504,1,23152,FALSE,1,1,2,1,1,2,96,0.069028,0.101007,11443.444551,3,0.000065,3,381
datdankmemeboy3,datdankmemeboy3,,40.712775,-72.387502,0,1579,1880,14,31190,TRUE,1,1,2,1,1,2,95,0.074139,0.114846,11414.444551,3,0.000082,3,381
CoronelEinzbern,CoronelEinzbern,,6.42375,-72.387502,0,33,115,0,1338,TRUE,1,1,2,1,1,2,94,0.080068,0.133722,11385.444551,3,0.000095,3,381
PinkNickels,PinkNickels,,40.782896,-81.913305,0,115,410,1,2776,TRUE,1,1,2,1,1,2,93,0.086478,0.160417,998.062151,3,0.00009,3,381
Unicornballer,Unicornballer,,-25.765708,-122.411031,0,97,368,0,836,TRUE,1,1,2,1,1,2,94,0.079078,0.130873,2860.758698,3,0.000063,3,381
SariaDelaney,SariaDelaney,,52.375892,-81.913305,0,2462,62,21,1434,TRUE,1,1,2,1,1,2,119,0.026753,0.029218,142300,89,0.000088,3,381
Cheater7755,Cheater7755,,33.791638,-72.387502,0,67,4603,9,1627,TRUE,1,1,2,1,1,2,118,0.027485,0.0301,142271,89,0.000101,3,381
TW0FACEENT,TW0FACEENT,,42.638922,-122.411031,0,50,486,170,7458,TRUE,1,1,2,1,1,2,117,0.028258,0.031041,142242,89,0.000112,3,381
ReeseAndrews6,ReeseAndrews6,,30.421309,-81.913305,0,93,5003,14,1625,TRUE,1,1,2,1,1,2,116,0.029075,0.032045,142213,89,0.000121,3,381
PHREDR0STAR,PHREDR0STAR,,47.245215,-81.913305,0,70,1721,142,7580,TRUE,1,1,2,1,1,2,115,0.029941,0.03312,142184,89,0.000128,3,381
CollssaPollard,CollssaPollard,,33.30616,-72.387502,0,61,4745,10,1651,TRUE,1,1,2,1,1,2,114,0.03086,0.034274,142155,89,0.000135,3,381
DatuVloleta,DatuVloleta,,33.791638,-72.387502,0,48,1562,9,1510,TRUE,1,1,2,1,1,2,113,0.031838,0.035517,142126,89,0.000141,3,381
jiggelo39,jiggelo39,,42.886447,-82.998794,0,77,2284,12,1467,TRUE,1,1,2,1,1,2,112,0.032879,0.036858,142097,89,0.000145,3,381
mikayla__isugly,mikayla__isugly,,33.791638,-82.998794,0,51,2028,8,1450,TRUE,1,1,2,1,1,2,111,0.033991,0.038311,142068,89,0.000149,3,381
fdonaidfrank,fdonaidfrank,,40.678178,-72.387502,0,78,5002,15,1625,TRUE,1,1,2,1,1,2,110,0.035181,0.039891,142039,89,0.000153,3,381
sharnz08,sharnz08,,51.464492,-81.913305,0,59,5001,13,1681,TRUE,1,1,2,1,1,2,109,0.036457,0.041614,142010,89,0.000156,3,381
febuharrythlrst,febuharrythlrst,,34.052234,-72.387502,0,68,49,117,7333,TRUE,1,1,2,1,1,2,108,0.037829,0.043503,141981,89,0.000158,3,381
BlauerKaktus3,BlauerKaktus3,,50.937531,-72.387502,0,45,35,0,1381,TRUE,1,1,2,1,1,2,107,0.039309,0.045583,141952,89,0.00016,3,381
marlagaanaja,marlagaanaja,,-6.127512,-82.998794,0,56,1818,98,7521,TRUE,1,1,2,1,1,2,106,0.040908,0.047885,141923,89,0.000162,3,381
St3venEvergreen,St3venEvergreen,,37.420051,-81.913305,0,65,75,121,7598,TRUE,1,1,2,1,1,2,105,0.042644,0.050449,141894,89,0.000164,3,381
BreatheAylshatA,BreatheAylshatA,,31.968599,-72.387502,0,107,2249,11,1409,TRUE,1,1,2,1,1,2,104,0.044533,0.053322,141865,89,0.000165,3,381
heyitssherry50,heyitssherry50,,33.791638,-82.998794,0,93,5003,9,1680,TRUE,1,1,2,1,1,2,103,0.046598,0.056566,141836,89,0.000166,3,381
QhalydBhllla,QhalydBhllla,,2.970042,-81.913305,0,69,4664,16,1750,TRUE,1,1,2,1,1,2,102,0.048863,0.060261,141807,89,0.000167,3,381
Leotama24,Leotama24,,38.624514,-82.998794,0,148,1904,139,8482,TRUE,1,1,2,1,1,2,101,0.05136,0.064511,141778,89,0.000168,3,381
